filename,width,height,name,xmin,ymin,xmax,ymax,class
2010_006026.jpg,332,500,sheep,100,353,144,382,16
2010_006026.jpg,332,500,sheep,141,373,183,389,16
2010_000885.jpg,500,338,aeroplane,96,3,466,123,0
2010_000885.jpg,500,338,aeroplane,105,165,292,199,0
2010_000885.jpg,500,338,aeroplane,146,214,240,234,0
2010_001030.jpg,333,500,cat,83,43,310,492,7
2010_001030.jpg,333,500,person,113,210,333,500,14
2010_001940.jpg,500,375,person,122,106,225,375,14
2010_001940.jpg,500,375,person,211,15,499,375,14
2010_001940.jpg,500,375,pottedplant,1,46,134,207,15
2010_002569.jpg,500,333,bird,158,123,259,249,2
2010_004165.jpg,500,333,dog,140,124,273,333,11
2010_004165.jpg,500,333,person,115,70,341,333,14
2010_006639.jpg,500,333,person,160,170,266,311,14
2010_006639.jpg,500,333,person,293,167,385,300,14
2010_006639.jpg,500,333,person,90,183,164,288,14
2010_006639.jpg,500,333,person,3,171,79,310,14
2010_000500.jpg,500,375,cat,1,150,429,286,7
2010_000500.jpg,500,375,person,13,20,441,312,14
2010_004067.jpg,500,375,person,331,49,495,364,14
2010_004067.jpg,500,375,person,15,81,222,346,14
2010_004067.jpg,500,375,sheep,111,166,344,356,16
2010_004140.jpg,500,375,cow,4,129,450,274,9
2010_000508.jpg,500,375,car,295,132,500,238,6
2010_000508.jpg,500,375,car,1,86,231,246,6
2010_004450.jpg,500,375,dog,22,56,485,290,11
2010_004906.jpg,500,375,bird,15,121,274,328,2
2010_002413.jpg,500,357,bus,380,127,500,224,5
2010_002413.jpg,500,357,bus,273,137,339,179,5
2010_002413.jpg,500,357,bus,106,96,320,250,5
2010_002413.jpg,500,357,bus,4,118,39,174,5
2010_002413.jpg,500,357,bus,60,140,107,167,5
2010_002413.jpg,500,357,bus,49,132,107,163,5
2010_000928.jpg,500,375,car,204,175,333,225,6
2010_003236.jpg,400,300,tvmonitor,66,14,351,279,19
2010_001134.jpg,500,333,pottedplant,38,244,186,333,15
2010_001134.jpg,500,333,pottedplant,260,169,497,333,15
2010_001134.jpg,500,333,pottedplant,417,1,500,82,15
2010_001134.jpg,500,333,pottedplant,300,26,467,193,15
2010_001134.jpg,500,333,pottedplant,158,94,323,260,15
2010_001134.jpg,500,333,pottedplant,1,91,159,250,15
2010_001134.jpg,500,333,pottedplant,78,1,260,101,15
2010_001929.jpg,500,375,dog,71,35,500,375,11
2010_002793.jpg,500,375,dog,16,82,363,288,11
2010_005697.jpg,375,500,cat,23,192,313,499,7
2010_005697.jpg,375,500,cat,116,210,167,262,7
2010_005697.jpg,375,500,person,51,3,338,500,14
2010_005540.jpg,375,500,chair,1,158,112,500,8
2010_005540.jpg,375,500,bottle,263,94,281,151,4
2010_005540.jpg,375,500,bottle,183,102,205,142,4
2010_000727.jpg,500,375,sheep,183,204,307,262,16
2010_000727.jpg,500,375,sheep,135,117,293,228,16
2010_005260.jpg,500,335,sheep,38,133,339,269,16
2010_002693.jpg,375,500,cat,89,144,215,351,7
2010_002693.jpg,375,500,chair,1,270,203,500,8
2010_002693.jpg,375,500,bicycle,1,244,233,412,1
2010_002693.jpg,375,500,bicycle,2,245,103,380,1
2010_005498.jpg,500,375,bird,93,1,500,375,2
2010_002223.jpg,310,500,train,29,87,273,402,18
2010_002223.jpg,310,500,person,286,207,310,295,14
2010_006839.jpg,248,379,person,61,44,188,379,14
2010_005312.jpg,500,375,dog,117,135,305,235,11
2010_005312.jpg,500,375,cat,263,200,422,300,7
2010_004795.jpg,500,375,dog,153,135,329,241,11
2010_004733.jpg,375,500,dog,162,50,374,405,11
2010_001922.jpg,500,375,bicycle,114,48,412,289,1
2010_001922.jpg,500,375,bicycle,180,62,418,289,1
2010_002598.jpg,500,333,car,1,10,428,327,6
2010_006337.jpg,375,500,person,122,188,225,468,14
2010_006580.jpg,375,500,person,25,21,331,475,14
2010_003375.jpg,337,500,dog,150,297,294,433,11
2010_003375.jpg,337,500,person,10,72,134,390,14
2010_003659.jpg,375,500,bird,97,245,205,290,2
2010_003659.jpg,375,500,bird,1,140,43,172,2
2010_003659.jpg,375,500,bird,173,194,229,220,2
2010_003659.jpg,375,500,bird,171,134,214,160,2
2010_003659.jpg,375,500,bird,232,159,347,212,2
2010_003659.jpg,375,500,bird,261,195,371,245,2
2010_001112.jpg,500,375,car,436,203,500,375,6
2010_001112.jpg,500,375,dog,250,169,300,210,11
2010_001112.jpg,500,375,person,93,198,184,330,14
2010_001112.jpg,500,375,person,175,106,274,326,14
2010_001112.jpg,500,375,person,262,191,317,321,14
2010_001112.jpg,500,375,person,306,125,332,204,14
2010_001112.jpg,500,375,person,267,124,292,195,14
2010_001112.jpg,500,375,person,251,106,267,140,14
2010_001112.jpg,500,375,person,255,103,286,172,14
2010_001112.jpg,500,375,cow,305,110,336,142,9
2010_006848.jpg,448,336,person,57,120,240,336,14
2010_000307.jpg,500,339,sheep,208,59,390,225,16
2010_000307.jpg,500,339,sheep,66,114,380,249,16
2010_002045.jpg,500,375,sofa,5,83,433,353,17
2010_005922.jpg,500,375,cow,358,273,416,328,9
2010_005922.jpg,500,375,cow,270,230,304,252,9
2010_005922.jpg,500,375,cow,39,224,66,241,9
2010_003147.jpg,500,326,dog,25,69,462,272,11
2010_006981.jpg,346,500,person,83,45,238,363,14
2010_004917.jpg,500,350,aeroplane,299,190,377,268,0
2010_006416.jpg,500,403,person,288,140,499,402,14
2010_006416.jpg,500,403,person,4,1,225,403,14
2010_000437.jpg,500,335,aeroplane,59,107,476,287,0
2010_006382.jpg,500,375,person,220,181,500,375,14
2010_000395.jpg,500,375,dog,9,45,354,375,11
2010_002792.jpg,500,333,person,140,59,500,333,14
2010_002792.jpg,500,333,bicycle,29,65,244,235,1
2010_005226.jpg,500,375,car,83,150,144,184,6
2010_005226.jpg,500,375,car,210,141,230,159,6
2010_005226.jpg,500,375,bicycle,376,188,435,300,1
2010_005226.jpg,500,375,person,380,128,436,273,14
2010_005833.jpg,500,411,cat,13,91,267,411,7
2010_003274.jpg,500,375,train,1,63,375,283,18
2010_002420.jpg,500,335,train,76,15,482,335,18
2010_002880.jpg,375,500,diningtable,133,261,375,500,10
2010_002880.jpg,375,500,person,161,168,311,351,14
2010_002880.jpg,375,500,chair,8,238,163,500,8
2010_002880.jpg,375,500,person,52,66,279,405,14
2010_003970.jpg,500,375,cow,1,7,391,375,9
2010_003970.jpg,500,375,cow,115,175,452,374,9
2010_005257.jpg,375,500,cat,38,225,183,339,7
2010_003560.jpg,470,317,dog,90,98,313,311,11
2010_003560.jpg,470,317,person,26,147,470,317,14
2010_004161.jpg,471,500,dog,7,198,215,483,11
2010_004161.jpg,471,500,person,16,40,471,500,14
2010_006174.jpg,500,333,person,201,162,265,295,14
2010_006174.jpg,500,333,person,479,156,500,253,14
2010_001339.jpg,500,375,dog,1,1,337,375,11
2010_005344.jpg,500,375,cat,33,164,444,374,7
2010_005344.jpg,500,375,cat,39,14,338,230,7
2010_005107.jpg,334,500,horse,145,76,328,427,12
2010_002654.jpg,500,368,dog,1,37,408,346,11
2010_005958.jpg,500,375,dog,189,207,210,234,11
2010_006968.jpg,383,500,person,142,281,267,462,14
2010_001023.jpg,500,375,dog,57,47,404,375,11
2010_005239.jpg,375,500,cat,217,119,310,211,7
2010_005239.jpg,375,500,tvmonitor,100,324,297,456,19
2010_005239.jpg,375,500,tvmonitor,121,192,309,330,19
2010_004696.jpg,500,330,bus,83,178,246,226,5
2010_002518.jpg,500,358,sheep,124,66,415,304,16
2010_002518.jpg,500,358,sheep,135,156,226,316,16
2010_003162.jpg,500,333,dog,93,1,406,333,11
2010_004722.jpg,500,333,dog,171,88,500,332,11
2010_004722.jpg,500,333,person,59,14,268,333,14
2010_002405.jpg,500,374,person,1,1,500,374,14
2010_002623.jpg,500,375,person,93,1,418,375,14
2010_002623.jpg,500,375,chair,1,69,158,375,8
2010_005715.jpg,500,333,aeroplane,62,130,443,236,0
2010_000448.jpg,500,375,bottle,277,163,318,233,4
2010_000448.jpg,500,375,person,382,130,500,375,14
2010_000448.jpg,500,375,person,347,226,412,312,14
2010_000448.jpg,500,375,person,345,54,500,230,14
2010_000448.jpg,500,375,person,186,56,349,254,14
2010_000448.jpg,500,375,person,18,32,185,292,14
2010_000448.jpg,500,375,person,1,155,88,340,14
2010_000448.jpg,500,375,chair,28,137,69,152,8
2010_000448.jpg,500,375,chair,159,161,204,268,8
2010_000448.jpg,500,375,person,344,88,415,219,14
2010_000448.jpg,500,375,chair,153,147,179,168,8
2010_001744.jpg,500,357,cat,3,78,500,357,7
2010_001744.jpg,500,357,cat,1,102,265,254,7
2010_004011.jpg,500,397,dog,93,76,418,294,11
2010_004011.jpg,500,397,bottle,185,19,208,73,4
2010_000689.jpg,500,333,car,38,1,168,76,6
2010_000689.jpg,500,333,car,1,89,63,181,6
2010_000689.jpg,500,333,bus,109,1,395,223,5
2010_000689.jpg,500,333,bus,245,1,500,333,5
2010_002152.jpg,500,375,tvmonitor,1,1,500,198,19
2010_001692.jpg,450,338,cow,173,120,450,337,9
2010_001692.jpg,450,338,person,124,53,268,338,14
2010_002462.jpg,500,375,diningtable,167,234,448,330,10
2010_002462.jpg,500,375,person,200,137,248,242,14
2010_002462.jpg,500,375,person,149,141,256,332,14
2010_002462.jpg,500,375,person,29,148,197,375,14
2010_002462.jpg,500,375,person,1,104,162,325,14
2010_002462.jpg,500,375,person,318,142,351,187,14
2010_002462.jpg,500,375,person,343,146,406,245,14
2010_002462.jpg,500,375,person,374,131,415,189,14
2010_002462.jpg,500,375,person,389,108,500,348,14
2010_002462.jpg,500,375,pottedplant,162,1,297,216,15
2010_002462.jpg,500,375,bottle,309,200,327,253,4
2010_002603.jpg,375,500,chair,235,248,375,500,8
2010_002603.jpg,375,500,chair,6,237,107,422,8
2010_002603.jpg,375,500,chair,74,186,117,251,8
2010_002603.jpg,375,500,chair,251,214,341,341,8
2010_002603.jpg,375,500,person,255,138,311,190,14
2010_002603.jpg,375,500,person,87,58,263,500,14
2010_004037.jpg,500,332,cat,1,1,464,332,7
2010_001125.jpg,375,500,cat,1,1,374,499,7
2010_004763.jpg,500,365,chair,319,1,500,306,8
2010_004763.jpg,500,365,chair,1,128,169,295,8
2010_004763.jpg,500,365,chair,1,1,325,363,8
2010_004763.jpg,500,365,chair,349,35,441,271,8
2010_001753.jpg,500,498,bicycle,118,28,393,490,1
2010_001753.jpg,500,498,bottle,243,225,279,270,4
2010_004216.jpg,500,375,dog,1,1,390,282,11
2010_004216.jpg,500,375,person,1,149,335,373,14
2010_003899.jpg,500,375,boat,96,24,450,306,3
2010_003899.jpg,500,375,boat,303,293,407,329,3
2010_000247.jpg,500,375,dog,77,1,416,375,11
2010_001726.jpg,445,500,dog,68,200,302,390,11
2010_001726.jpg,445,500,dog,37,201,194,416,11
2010_001726.jpg,445,500,sofa,16,132,445,500,17
2010_001726.jpg,445,500,chair,145,56,335,287,8
2010_002192.jpg,500,359,cat,1,74,400,359,7
2010_005960.jpg,500,333,person,103,113,297,333,14
2010_005960.jpg,500,333,bird,234,128,333,285,2
2010_005960.jpg,500,333,person,245,60,325,141,14
2010_005960.jpg,500,333,person,243,1,298,84,14
2010_005960.jpg,500,333,person,287,38,353,170,14
2010_005960.jpg,500,333,person,297,1,389,117,14
2010_005960.jpg,500,333,person,347,3,387,106,14
2010_005960.jpg,500,333,person,339,1,416,80,14
2010_005960.jpg,500,333,person,390,19,443,112,14
2010_005960.jpg,500,333,person,421,1,481,163,14
2010_006125.jpg,500,375,person,32,1,358,375,14
2010_002536.jpg,500,375,bicycle,92,57,454,297,1
2010_002536.jpg,500,375,bicycle,1,110,123,347,1
2010_003987.jpg,500,375,dog,106,54,397,355,11
2010_001674.jpg,375,500,chair,69,90,374,500,8
2010_001674.jpg,375,500,person,20,53,339,500,14
2010_003788.jpg,500,341,train,63,147,334,292,18
2010_005149.jpg,375,500,dog,22,57,325,492,11
2010_005148.jpg,500,375,person,233,103,336,285,14
2010_001449.jpg,500,375,car,2,119,391,354,6
2010_001449.jpg,500,375,person,202,138,257,202,14
2010_005930.jpg,375,500,chair,232,242,340,441,8
2010_005930.jpg,375,500,tvmonitor,96,259,159,323,19
2010_005930.jpg,375,500,pottedplant,29,204,111,369,15
2010_002688.jpg,500,210,bird,304,88,451,170,2
2010_000474.jpg,500,333,person,18,89,222,333,14
2010_000474.jpg,500,333,person,269,64,468,333,14
2010_004625.jpg,500,326,bus,64,24,474,292,5
2010_004625.jpg,500,326,person,253,114,327,166,14
2010_004625.jpg,500,326,person,48,157,57,183,14
2010_004625.jpg,500,326,car,1,151,10,190,6
2010_005761.jpg,500,335,aeroplane,204,135,327,185,0
2010_006000.jpg,500,375,person,165,51,309,374,14
2010_006000.jpg,500,375,person,108,1,168,263,14
2010_006000.jpg,500,375,bottle,249,172,309,304,4
2010_006000.jpg,500,375,chair,303,190,354,273,8
2010_006111.jpg,500,333,person,160,53,416,333,14
2010_006061.jpg,375,500,person,268,275,375,500,14
2010_006061.jpg,375,500,person,1,240,75,388,14
2010_006061.jpg,375,500,person,1,101,298,500,14
2010_005817.jpg,500,375,car,45,115,473,264,6
2010_005817.jpg,500,375,person,230,134,276,162,14
2010_005709.jpg,375,500,cat,62,168,253,311,7
2010_005709.jpg,375,500,person,48,20,360,500,14
2010_004006.jpg,500,400,boat,158,30,477,226,3
2010_002089.jpg,343,500,dog,157,68,320,211,11
2010_002089.jpg,343,500,dog,141,347,229,472,11
2010_005626.jpg,500,375,person,283,135,500,375,14
2010_005626.jpg,500,375,person,10,100,219,375,14
2010_005626.jpg,500,375,person,156,109,278,248,14
2010_005626.jpg,500,375,diningtable,104,226,459,375,10
2010_005626.jpg,500,375,chair,256,176,333,231,8
2010_003477.jpg,375,500,dog,132,201,311,500,11
2010_001225.jpg,500,360,horse,85,1,373,283,12
2010_005770.jpg,500,375,sofa,53,83,478,359,17
2010_005185.jpg,400,500,cat,54,31,374,483,7
2010_005361.jpg,375,500,dog,30,53,300,499,11
2010_004362.jpg,500,375,dog,148,69,403,338,11
2010_004362.jpg,500,375,dog,137,49,296,205,11
2010_004362.jpg,500,375,person,336,1,421,81,14
2010_000374.jpg,500,375,cat,234,30,500,375,7
2010_000308.jpg,500,375,aeroplane,2,60,500,290,0
2010_000308.jpg,500,375,person,346,201,404,353,14
2010_006417.jpg,375,500,person,151,55,244,450,14
2010_004073.jpg,500,328,person,1,1,410,328,14
2010_000552.jpg,500,375,cat,110,119,500,375,7
2010_000552.jpg,500,375,cat,1,60,298,305,7
2010_000805.jpg,500,375,dog,215,57,479,374,11
2010_000805.jpg,500,375,bottle,74,105,255,375,4
2010_005352.jpg,500,325,person,132,143,164,218,14
2010_005352.jpg,500,325,person,154,136,190,229,14
2010_005352.jpg,500,325,person,181,138,222,226,14
2010_005352.jpg,500,325,person,211,134,248,228,14
2010_005352.jpg,500,325,person,238,132,278,223,14
2010_005352.jpg,500,325,person,271,129,302,219,14
2010_005352.jpg,500,325,person,285,132,336,228,14
2010_005352.jpg,500,325,person,332,111,402,318,14
2010_005352.jpg,500,325,person,290,204,356,310,14
2010_005352.jpg,500,325,person,248,191,315,302,14
2010_005352.jpg,500,325,person,207,195,267,300,14
2010_005352.jpg,500,325,person,188,203,229,297,14
2010_005352.jpg,500,325,person,151,200,202,298,14
2010_005352.jpg,500,325,person,137,201,171,295,14
2010_005352.jpg,500,325,person,90,204,148,307,14
2010_005352.jpg,500,325,person,84,132,141,300,14
2010_005352.jpg,500,325,person,415,13,424,34,14
2010_005352.jpg,500,325,person,492,166,500,210,14
2010_002797.jpg,500,375,cow,1,31,327,375,9
2010_002797.jpg,500,375,cow,96,62,395,374,9
2010_000362.jpg,500,375,dog,1,1,474,375,11
2010_005684.jpg,500,357,motorbike,115,85,466,326,13
2010_005684.jpg,500,357,person,200,12,332,272,14
2010_002899.jpg,500,375,boat,92,69,423,375,3
2010_003672.jpg,500,375,cat,74,125,419,338,7
2010_006921.jpg,500,331,person,400,73,454,209,14
2010_006921.jpg,500,331,person,280,72,346,260,14
2010_006921.jpg,500,331,person,200,57,317,331,14
2010_000347.jpg,500,375,cat,1,58,500,375,7
2010_001426.jpg,500,266,aeroplane,28,47,480,234,0
2010_001453.jpg,500,333,bus,102,66,360,252,5
2010_001453.jpg,500,333,car,1,182,38,210,6
2010_001453.jpg,500,333,person,401,202,438,257,14
2010_001453.jpg,500,333,person,45,179,58,216,14
2010_001453.jpg,500,333,person,57,182,71,216,14
2010_005243.jpg,500,333,horse,88,94,152,252,12
2010_005243.jpg,500,333,chair,175,241,322,333,8
2010_005243.jpg,500,333,chair,344,297,419,333,8
2010_005243.jpg,500,333,chair,418,175,464,244,8
2010_005243.jpg,500,333,tvmonitor,397,91,456,140,19
2010_005243.jpg,500,333,person,333,58,400,189,14
2010_005243.jpg,500,333,person,411,203,500,333,14
2010_005243.jpg,500,333,person,339,136,367,190,14
2010_005243.jpg,500,333,person,279,136,359,333,14
2010_005243.jpg,500,333,person,179,180,307,333,14
2010_006833.jpg,375,500,person,158,193,241,464,14
2010_005094.jpg,500,369,chair,1,17,249,328,8
2010_005094.jpg,500,369,chair,331,1,500,272,8
2010_005094.jpg,500,369,diningtable,175,31,439,369,10
2010_003898.jpg,500,375,cat,1,78,364,342,7
2010_002631.jpg,375,500,dog,14,2,317,500,11
2010_003999.jpg,500,400,dog,280,196,449,344,11
2010_004951.jpg,375,500,train,1,1,375,500,18
2010_004951.jpg,375,500,person,228,140,266,242,14
2010_002320.jpg,500,418,cow,151,71,318,296,9
2010_005868.jpg,500,375,car,49,79,425,302,6
2010_005457.jpg,500,375,bus,52,1,452,370,5
2010_005457.jpg,500,375,car,469,162,500,229,6
2010_001421.jpg,500,400,dog,117,52,463,392,11
2010_006230.jpg,500,375,person,192,89,339,375,14
2010_002661.jpg,375,500,pottedplant,15,4,372,460,15
2010_004423.jpg,500,333,aeroplane,63,113,384,214,0
2010_001536.jpg,500,375,car,309,268,490,322,6
2010_004878.jpg,381,500,bicycle,1,156,362,489,1
2010_004878.jpg,381,500,person,183,28,312,475,14
2010_004878.jpg,381,500,person,78,34,216,376,14
2010_000522.jpg,500,333,car,40,32,419,305,6
2010_002696.jpg,375,500,dog,148,197,366,500,11
2010_002696.jpg,375,500,person,34,1,351,500,14
2010_005571.jpg,500,375,car,1,268,67,374,6
2010_005571.jpg,500,375,person,231,208,264,316,14
2010_005571.jpg,500,375,person,162,250,197,326,14
2010_005571.jpg,500,375,person,127,76,135,143,14
2010_001272.jpg,500,375,car,1,187,32,218,6
2010_001272.jpg,500,375,train,125,10,500,303,18
2010_001272.jpg,500,375,person,161,171,172,201,14
2010_001272.jpg,500,375,person,26,165,90,362,14
2010_001272.jpg,500,375,person,29,172,48,200,14
2010_000556.jpg,500,375,car,198,138,293,219,6
2010_002496.jpg,500,332,aeroplane,380,95,500,207,0
2010_002496.jpg,500,332,aeroplane,35,83,400,266,0
2010_002496.jpg,500,332,aeroplane,1,20,169,93,0
2010_002733.jpg,500,375,pottedplant,273,199,313,266,15
2010_005224.jpg,349,500,aeroplane,135,24,188,61,0
2010_005224.jpg,349,500,aeroplane,31,241,275,325,0
2010_006664.jpg,500,341,person,1,40,277,341,14
2010_001689.jpg,500,375,dog,26,60,387,357,11
2010_001689.jpg,500,375,person,1,1,500,347,14
2010_006252.jpg,500,333,person,25,44,326,309,14
2010_006905.jpg,500,360,person,208,44,448,327,14
2010_006515.jpg,333,500,person,28,163,303,500,14
2010_001669.jpg,500,375,car,22,150,77,202,6
2010_001669.jpg,500,375,person,89,178,231,324,14
2010_000279.jpg,500,439,car,32,1,500,439,6
2010_003551.jpg,500,333,cat,186,99,364,213,7
2010_000687.jpg,500,268,cat,145,62,479,254,7
2010_000687.jpg,500,268,cat,67,11,132,42,7
2010_000687.jpg,500,268,cat,1,26,131,113,7
2010_000009.jpg,500,333,cat,160,30,345,312,7
2010_000082.jpg,500,375,dog,66,21,410,349,11
2010_001676.jpg,500,333,horse,43,51,419,313,12
2010_001676.jpg,500,333,horse,73,48,480,323,12
2010_000470.jpg,500,375,chair,248,13,375,291,8
2010_000470.jpg,500,375,pottedplant,1,93,139,274,15
2010_000470.jpg,500,375,pottedplant,367,158,443,265,15
2010_000470.jpg,500,375,pottedplant,430,186,500,258,15
2010_003721.jpg,500,396,dog,207,38,451,386,11
2010_002570.jpg,500,458,dog,14,149,199,458,11
2010_002570.jpg,500,458,person,16,1,500,387,14
2010_001729.jpg,500,334,person,68,225,93,260,14
2010_001729.jpg,500,334,person,140,223,164,256,14
2010_001729.jpg,500,334,person,263,199,288,258,14
2010_001729.jpg,500,334,boat,44,206,256,285,3
2010_001729.jpg,500,334,boat,377,209,402,233,3
2010_004239.jpg,500,457,car,1,112,499,431,6
2010_004239.jpg,500,457,car,1,72,128,315,6
2010_005731.jpg,500,335,motorbike,38,33,463,316,13
2010_001979.jpg,500,369,aeroplane,123,88,395,265,0
2010_005825.jpg,375,500,diningtable,1,100,375,500,10
2010_005825.jpg,375,500,bottle,1,45,29,145,4
2010_002930.jpg,500,375,train,98,186,166,222,18
2010_005874.jpg,375,500,dog,24,1,338,328,11
2010_000975.jpg,357,500,dog,6,11,357,490,11
2010_004987.jpg,500,375,person,137,46,214,170,14
2010_004987.jpg,500,375,chair,1,178,134,375,8
2010_004987.jpg,500,375,person,1,61,205,375,14
2010_004987.jpg,500,375,person,282,41,500,375,14
2010_004987.jpg,500,375,diningtable,19,142,365,375,10
2010_006857.jpg,500,375,person,1,60,384,375,14
2010_002589.jpg,500,375,dog,1,75,336,375,11
2010_002132.jpg,500,328,car,36,76,487,285,6
2010_000906.jpg,500,378,boat,159,99,364,263,3
2010_003335.jpg,500,333,train,404,110,500,262,18
2010_003335.jpg,500,333,train,66,99,459,289,18
2010_003914.jpg,375,500,bicycle,216,273,346,500,1
2010_003914.jpg,375,500,person,43,173,206,500,14
2010_003914.jpg,375,500,bottle,48,229,74,301,4
2010_000420.jpg,500,375,person,204,67,500,318,14
2010_000420.jpg,500,375,person,147,25,298,217,14
2010_002516.jpg,500,375,car,439,101,500,141,6
2010_002516.jpg,500,375,car,200,92,255,112,6
2010_002516.jpg,500,375,car,82,87,205,156,6
2010_002516.jpg,500,375,car,1,88,88,183,6
2010_002516.jpg,500,375,car,280,94,387,145,6
2010_002516.jpg,500,375,car,19,106,382,346,6
2010_002516.jpg,500,375,person,272,87,289,106,14
2010_002516.jpg,500,375,person,291,87,300,105,14
2010_002516.jpg,500,375,person,317,85,328,97,14
2010_002516.jpg,500,375,person,370,88,437,278,14
2010_000291.jpg,500,375,cat,300,56,494,344,7
2010_000291.jpg,500,375,tvmonitor,227,1,500,277,19
2010_000291.jpg,500,375,tvmonitor,1,1,229,308,19
2010_001472.jpg,500,333,motorbike,93,1,175,43,13
2010_001472.jpg,500,333,motorbike,95,40,363,290,13
2010_001472.jpg,500,333,motorbike,289,7,371,92,13
2010_001472.jpg,500,333,motorbike,332,33,500,278,13
2010_004390.jpg,500,376,car,3,105,495,349,6
2010_004390.jpg,500,376,car,363,131,402,146,6
2010_006569.jpg,500,375,person,64,73,402,375,14
2010_004672.jpg,500,332,dog,210,156,362,238,11
2010_004672.jpg,500,332,person,107,44,213,262,14
2010_001594.jpg,500,375,boat,138,184,203,216,3
2010_003353.jpg,500,332,aeroplane,20,58,500,247,0
2010_006967.jpg,500,357,person,310,75,390,319,14
2010_006967.jpg,500,357,person,142,51,248,336,14
2010_004536.jpg,500,375,train,272,130,500,220,18
2010_000710.jpg,500,298,boat,144,109,275,230,3
2010_000710.jpg,500,298,boat,265,114,492,250,3
2010_000710.jpg,500,298,boat,425,103,500,161,3
2010_000863.jpg,375,500,bird,2,162,287,499,2
2010_004313.jpg,500,336,train,7,79,500,321,18
2010_000513.jpg,500,375,train,1,155,418,250,18
2010_001313.jpg,375,500,motorbike,18,158,146,330,13
2010_001313.jpg,375,500,person,62,155,142,287,14
2010_006574.jpg,500,374,person,145,42,254,362,14
2010_006574.jpg,500,374,person,400,68,468,242,14
2010_000293.jpg,500,333,dog,185,72,500,277,11
2010_002370.jpg,500,375,chair,170,224,325,375,8
2010_002370.jpg,500,375,chair,184,191,293,320,8
2010_002370.jpg,500,375,chair,201,172,282,249,8
2010_002370.jpg,500,375,chair,122,163,188,238,8
2010_002370.jpg,500,375,chair,8,162,75,236,8
2010_005740.jpg,500,333,sheep,165,123,277,284,16
2010_005740.jpg,500,333,sheep,166,198,237,306,16
2010_001468.jpg,500,355,cat,1,10,472,336,7
2010_004314.jpg,500,375,person,35,164,55,215,14
2010_004314.jpg,500,375,person,1,168,19,212,14
2010_004314.jpg,500,375,aeroplane,94,126,438,248,0
2010_004314.jpg,500,375,aeroplane,8,154,189,218,0
2010_003573.jpg,335,500,horse,46,95,335,472,12
2010_003573.jpg,335,500,person,50,101,133,229,14
2010_003541.jpg,500,338,sheep,1,56,314,338,16
2010_002626.jpg,500,375,cat,1,52,407,331,7
2010_001827.jpg,500,375,cat,4,3,342,366,7
2010_006856.jpg,500,375,person,283,71,464,324,14
2010_006856.jpg,500,375,person,217,104,262,189,14
2010_006856.jpg,500,375,person,94,113,145,205,14
2010_003332.jpg,500,375,person,2,115,129,375,14
2010_003332.jpg,500,375,person,74,114,151,176,14
2010_003332.jpg,500,375,person,156,117,249,295,14
2010_003332.jpg,500,375,person,256,123,306,166,14
2010_003332.jpg,500,375,person,349,130,414,180,14
2010_003332.jpg,500,375,person,460,119,500,231,14
2010_003332.jpg,500,375,person,343,168,448,241,14
